ID,SMILES,Mutagenicity
132742-01-9,[O-][N+](=O)c1ccc2ccc3c4CCC=Cc4cc5ccc1c2c35,mutagenic
136112-71-5,Nc1ncnc2c1nc(c3ccc(cc3)[N+](=O)[O-])n2c4ccc(cc4)[N+](=O)[O-],mutagenic
100-64-1,ON=C1CCCCC1,mutagenic
113124-70-2,COC1=CC(=O)c2c([nH]cc3c4ccccc4nc23)C1=O,mutagenic
539-21-9,NC(=N)NNc1ccc(cc1)N=NC(=S)N,mutagenic
3697-30-1,CCc1c2ccccc2cc3c1ccc4ccccc34,mutagenic
78411-56-0,Cc1cnc2c(ccc3c2nc(N)n3C)n1,mutagenic
14925-39-4,BrC(=C)C=O,mutagenic
3741-15-9,[O-][N+](=O)c1ccnc2ccccc12,mutagenic
166664-83-1,Cn1c(N)nc2nc3ncccc3cc12,non-mutagenic
57-27-2,CN1CCC23C4Oc5c(O)ccc(CC1C2C=CC4O)c35,non-mutagenic
78448-08-5,Oc1ccc2ccc3[nH]c4ccc5ccccc5c4c3c2c1,mutagenic
112-30-1,CCCCCCCCCCO,non-mutagenic
36712-35-3,[O-][N+](=O)c1ccc(c2ccccc2[N+](=O)[O-])c(c1)[N+](=O)[O-],mutagenic
1711-06-4,Cc1cccc(c1)C(=O)Cl,mutagenic
90301-59-0,OCC1OC(CC1O)N2C=C(CCCl)C(=O)NC2=O,mutagenic
89795-79-9,Nc1cccc2cnsc12,mutagenic
226237-61-2,COc1c2ccoc2[n+]([O-])c3ccccc13,non-mutagenic
NOCAS_M104,COc1cc2O[C@@H]3OC=C[C@H]3c2c4Oc5cccc(O)c5C(=O)c14,mutagenic
107-64-2,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCCCCCC,non-mutagenic
49792-23-6,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OC(CO)C(O)C(O)C6O)C(C)(C5CCC34C)C(=O)O)C2C1)C(=O)O,non-mutagenic
17722-52-0,OC(=O)CCC(=O)Nc1ccc(Cl)cc1,non-mutagenic
73931-96-1,OC(Cn1ccnc1)c2ccc(CCc3ccccc3)cc2,non-mutagenic
126-73-8,CCCCOP(=O)(OCCCC)OCCCC,non-mutagenic
56656-97-4,COC(=O)\C(=C\c1oc(Br)cc1)\C#N,non-mutagenic
137-08-6,CC(C)(CO)C(O)C(=O)NCCC(=O)O,non-mutagenic
1086-00-6,ClCc1ccc2ccc3cccc4ccc1c2c34,mutagenic
97576-08-4,O[C@@H]1C=Cc2c(cc3ccc4c(ccc5ccc2c3c45)[N+](=O)[O-])[C@H]1O,mutagenic
91-19-0,c1ccc2nccnc2c1,mutagenic
39653-72-0,N#CC1=Cc2cccc3cccc1c23,mutagenic
548-08-3,CN1CCc2cc3OCOc3c4c5ccccc5CC1c24,mutagenic
18172-67-3,CC1(C)C2CCC(=C)C1C2,non-mutagenic
57-67-0,NC(=N)NS(=O)(=O)c1ccc(N)cc1,non-mutagenic
6257-64-3,CN(C)c1ccc(cc1)N=Nc2ccc(cc2)N(C)C,non-mutagenic
1250-95-9,CC(C)CCCC(C)C1CCC2C3CC4OC45CC(O)CCC5(C)C3CCC12C,mutagenic
136861-00-2,Nc1cc(c(c2ccccc2)c(c1)[N+](=O)[O-])[N+](=O)[O-],mutagenic
540-51-2,OCCBr,mutagenic
2846-29-9,CC(C)CCCC(C)C1CCC2C3C(OO)C=C4CC(O)CCC4(C)C3CCC12C,mutagenic
NOCAS_M36,C[C@@H](O)CN(C)c1ccc(NN)nn1,mutagenic
92-69-3,Oc1ccc(cc1)c2ccccc2,mutagenic
14901-07-6,CC(=O)\C=C/C1=C(C)CCCC1(C)C,non-mutagenic
67508-87-6,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@@H]([C@@H](O)[C@H](C)O5)N(C)C)c4c(O)c3C(=O)c12)C(=O)C,mutagenic
97-52-9,COc1cc(ccc1N)[N+](=O)[O-],mutagenic
NOCAS_M411,C\C=C/1\C[C@H](C)[C@](O)(CO)C(=O)OCC2=CC[N@@+]3([O-])CC[C@@H](OC1=O)[C@@H]23,non-mutagenic
84305-41-9,COC1(NC(=O)CSCC(N)C(=O)O)C2SCC(=C(N2C1=O)C(=O)O)CSc3nnnn3C,non-mutagenic
131206-89-8,CN(C)CCCN1C=CN(C)C1\C=N\O,non-mutagenic
129812-29-9,CC12OOC1(C)c3c(O2)ccc4ccccc34,non-mutagenic
131862-19-6,CN(C)CCNC(=O)c1cccc2nc(oc12)c3ccccc3,non-mutagenic
627-30-5,OCCCCl,mutagenic
40180-04-9,OC(=O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,non-mutagenic
26446-35-5,CC(=O)OC[C@H](O)CO,mutagenic
625-45-6,COCC(=O)O,non-mutagenic
131-91-9,Oc1ccc2ccccc2c1N=O,non-mutagenic
143922-97-8,Cc1c(N)cccc1N=Nc2cccc(N)c2C,mutagenic
51-28-5,Oc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-],non-mutagenic
5216-25-1,Clc1ccc(cc1)C(Cl)(Cl)Cl,mutagenic
32116-25-9,CC(=O)c1ccc([nH]1)[N+](=O)[O-],mutagenic
133762-78-4,Nc1ncnc2c1cnn2CC(O)CN=N#N,mutagenic
98-96-4,NC(=O)c1cnccn1,non-mutagenic
67737-62-6,OC1C2OC2c3c(ccc4ccccc34)C1O,mutagenic
17831-71-9,C=CC(=O)OCCOCCOCCOCCOC(=O)C=C,non-mutagenic
27746-63-0,Clc1cc(cc(Cl)c1Cl)N2C(=O)CCC2=O,non-mutagenic
106264-79-3,CSc1cc(SC)c(N)c(C)c1N,mutagenic
644-21-3,CCN(N)c1ccccc1,mutagenic
112-36-7,CCOCCOCCOCC,non-mutagenic
99675-03-3,COP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,non-mutagenic
110-05-4,CC(C)(C)OOC(C)(C)C,non-mutagenic
77-46-3,CC(=O)Nc1ccc(cc1)S(=O)(=O)c2ccc(NC(=O)C)cc2,non-mutagenic
117760-93-7,Nc1cc2c3C=C[C@@H](O)[C@H](O)c3ccc2c4ccccc14,mutagenic
332397-22-5,N\C(=N/OS(=O)(=O)O)\c1ccccc1,non-mutagenic
29852-26-4,ClCc1cc2cccc3ccc4c5ccccc5cc1c4c23,mutagenic
138-59-0,O[C@H]1CC(=C[C@@H](O)[C@@H]1O)C(=O)O,non-mutagenic
96563-09-6,CC1c2cc(C)ccc2c3ccc(C)cc13,non-mutagenic
105708-68-7,CC(=O)OC1Cc2ccc3ccc4cccc5cc1c2c3c45,mutagenic
2832-40-8,CC(=O)Nc1ccc(cc1)N=Nc2cc(C)ccc2O,mutagenic
4543-63-9,CNC(=O)NOC(=O)NC,mutagenic
1120-71-4,O=S1(=O)CCCO1,mutagenic
147293-14-9,Cn1c(N)nc2c3cnccc3ccc12,mutagenic
132059-51-9,OC1OC(=O)C(=C1C(Cl)Br)Cl,mutagenic
126420-94-8,Cc1ccc(CN2C3C2c4ccccc4c5ccccc35)cc1,mutagenic
1135-14-4,Nc1ccc(Sc2ccccc2)cc1,mutagenic
2508-23-8,CC(=O)N(O)c1ccc2ccccc2c1,mutagenic
14308-65-7,CNC(=O)\C=C\c1oc(cc1)[N+](=O)[O-],mutagenic
128714-76-1,[O-][N+](=O)c1ccc2ccc3c4ccccc4c(c5ccc1c2c35)[N+](=O)[O-],mutagenic
5410-97-9,[O-][N+](=O)c1ccc2c(oc3ccccc23)c1,mutagenic
628-02-4,CCCCCC(=O)N,non-mutagenic
161696-98-6,CNc1ccc2nccnc2c1C,mutagenic
2403-28-3,O=C(\C=C\c1ccc(cc1)c2ccccc2)c3ccccc3,non-mutagenic
56961-79-6,Cc1c(Cl)cnc2ccccc12,non-mutagenic
42011-48-3,[O-][N+](=O)c1oc(cc1)c2csc(NC(=O)C(F)(F)F)n2,mutagenic
55-98-1,CS(=O)(=O)OCCCCOS(=O)(=O)C,mutagenic
39965-42-9,CC(C)(C)NC(=O)\C=C\c1oc(cc1)[N+](=O)[O-],mutagenic
NOCAS_M229,CCOC[C@H]1CO1,mutagenic
36504-65-1,O1[C@@H]2C=Cc3c(cc4ccc5cccc6ccc3c4c56)[C@H]12,mutagenic
80-07-9,Clc1ccc(cc1)S(=O)(=O)c2ccc(Cl)cc2,non-mutagenic
512-56-1,COP(=O)(OC)OC,mutagenic
3308-64-3,Cc1ccc2cc3c(ccc4ccccc34)c5CC(O)c1c25,non-mutagenic
99523-58-7,Cc1ccc2nsc(NC(=O)C(Cl)Cl)c2c1,mutagenic
626-16-4,ClCc1cccc(CCl)c1,non-mutagenic
67019-29-8,O=C(Nc1ccccc1)Nc2snc3ccccc23,non-mutagenic
25973-55-1,CCC(C)(C)c1cc(c(O)c(c1)C(C)(C)CC)n2nc3ccccc3n2,non-mutagenic
17455-26-4,C1CCC2OCCOCCOCCOCCOC3CCCCC3OCCOCCOCCOCCOC2C1,non-mutagenic
19785-01-4,COc1ccc(OC)c(\C=C\C)c1,non-mutagenic
599-79-1,OC(=O)c1cc(ccc1O)N=Nc2ccc(cc2)S(=O)(=O)Nc3ccccn3,non-mutagenic
253-53-2,c1cc2cnncc2cn1,non-mutagenic
25377-72-4,CC\C=C\C,non-mutagenic
13345-23-8,Oc1ccc2ccc3cc4ccccc4c5ccc1c2c35,mutagenic
6606-59-3,CC(=C)C(=O)OCCCCCCOC(=O)C(=C)C,non-mutagenic
93-08-3,CC(=O)c1ccc2ccccc2c1,non-mutagenic
532-27-4,ClCC(=O)c1ccccc1,non-mutagenic
105735-71-5,[O-][N+](=O)c1cccc2c3ccc(c4cccc(c12)c34)[N+](=O)[O-],mutagenic
115340-67-5,OC(=O)\C(=C(/C=O)\C(Cl)Cl)\Cl,mutagenic
521-31-3,Nc1cccc2c(O)nnc(O)c12,non-mutagenic
99523-60-1,CCC(=O)Nc1snc2ccc(C)cc12,non-mutagenic
39638-73-8,NC1=NC(=O)N(C=C1O)C2OC(CO)C(O)C2O,non-mutagenic
81-11-8,Nc1ccc(\C=C/c2ccc(N)cc2S(=O)(=O)O)c(c1)S(=O)(=O)O,non-mutagenic
569-57-3,COc1ccc(cc1)C(=C(c2ccc(OC)cc2)c3ccc(OC)cc3)Cl,non-mutagenic
38777-13-8,CC(C)Oc1ccccc1OC(=O)N(C)N=O,mutagenic
115664-55-6,Oc1ccc2c(ccc3c4ccccc4c1c23)[N+](=O)[O-],mutagenic
NOCAS_M493,CC(C)[C@@H]1CC=C(C)[C@H]2CC=C(C)C[C@H]12,non-mutagenic
614-00-6,CN(N=O)c1ccccc1,mutagenic
131862-20-9,CN(C)CCNC(=O)c1cccc2oc(nc12)c3ccccc3,non-mutagenic
NOCAS_M103,CCCC[C@@H](CC)COC(=O)c1ccc(N(C)C)c(c1)[N+](=O)[O-],mutagenic
35367-38-5,Fc1cccc(F)c1C(=O)NC(=O)Nc2ccc(Cl)cc2,non-mutagenic
38134-58-6,NC(CCC(=O)NC(CSC(=O)NCCCl)C(=O)NCC(=O)O)C(=O)O,mutagenic
96918-15-9,o1ccc2cc3ccc4cccc5ccc(c12)c3c45,mutagenic
3365-85-3,Nc1ccc(cc1)c2ccc(cc2)c3ccc(N)cc3,mutagenic
480-19-3,COc1cc(ccc1O)C2=C(O)C(=O)c3c(O)cc(O)cc3O2,non-mutagenic
107-46-0,C[Si](C)(C)O[Si](C)(C)C,non-mutagenic
124-26-5,CCCCCCCCCCCCCCCCCC(=O)N,non-mutagenic
115781-42-5,Cc1cnc2ccc3c(nc(NC4OC(C(O)C(O)C4O)C(=O)O)n3C)c2n1,non-mutagenic
1719-53-5,CC[Si](Cl)(Cl)CC,non-mutagenic
1024-41-5,Cc1ccc(cc1)S(=O)(=O)OCc2ccccc2,non-mutagenic
497-56-3,Cc1c(O)cc(cc1[N+](=O)[O-])[N+](=O)[O-],non-mutagenic
5003-48-5,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(=O)C)cc1,non-mutagenic
1165-39-5,COc1cc2OC3OC=CC3c2c4OC(=O)C5=C(CCOC5=O)c14,mutagenic
118517-21-8,CC(C)CCCC(C)C1CCC2C3CC4N(N5C(=O)c6ccccc6C5=O)C47CC(Cl)CCC7(C)C3CCC12C,non-mutagenic
111017-06-2,COc1cc2CCN(C=O)c3cc4ccccc4c(c1OC)c23,mutagenic
286-99-7,C1CCCCCC2OC2CCCC1,non-mutagenic
50438-75-0,CN(C)c1ccc(CCO)cc1,mutagenic
101489-26-3,Oc1cccc2Oc3cc4OC5OCCC5c4c(O)c3C(=O)c12,non-mutagenic
155798-37-1,CCN(CCCl)c1ccc(OCCCCCNc2c3ccccc3nc4ccccc24)cc1,mutagenic
17526-33-9,CC(=O)OCc1c2ccccc2cc3ccc4ccccc4c13,mutagenic
59-00-7,OC(=O)c1cc(O)c2cccc(O)c2n1,non-mutagenic
872-50-4,CN1CCCC1=O,non-mutagenic
573-56-8,Oc1c(cccc1[N+](=O)[O-])[N+](=O)[O-],non-mutagenic
75-86-5,CC(C)(O)C#N,non-mutagenic
NOCAS_M481,CC(C)C[C@@H](C)N,non-mutagenic
51-45-6,NCCc1c[nH]cn1,non-mutagenic
1596-84-5,CN(C)NC(=O)CCC(=O)O,non-mutagenic
575-44-0,Oc1ccc2c(O)cccc2c1,mutagenic
314-13-6,Cc1cc(ccc1N=Nc2ccc3c(cc(c(N)c3c2O)S(=O)(=O)O)S(=O)(=O)O)c4ccc(N=Nc5ccc6c(cc(c(N)c6c5O)S(=O)(=O)O)S(=O)(=O)O)c(C)c4,mutagenic
151751-83-6,CCOC(=O)N(CCC=O)N=O,mutagenic
27762-78-3,CCOC(C)C(=O)C(O)O,mutagenic
25584-83-2,CC(O)COC(=O)C=C,non-mutagenic
87436-71-3,OC1C=Cc2c(Br)c3ccc4ccccc4c3cc2C1O,non-mutagenic
93-45-8,Oc1ccc(Nc2ccc3ccccc3c2)cc1,non-mutagenic
6358-53-8,COc1ccc(OC)c(c1)N=Nc2c(O)ccc3ccccc23,mutagenic
26538-44-3,C[C@H]1CCC[C@@H](O)CCCCCc2cc(O)cc(O)c2C(=O)O1,non-mutagenic
602-38-0,[O-][N+](=O)c1cccc2cccc(c12)[N+](=O)[O-],mutagenic
309-36-4,CCC#C[C@@H](C)[C@@]1(CC=C)C(=O)NC(=O)N(C)C1=O,non-mutagenic
139259-94-2,CC(=O)ON(OCc1ccc(C)cc1)C(=O)c2ccccc2,mutagenic
114451-08-0,Cn1c(nc2c3cccnc3ccc12)[N+](=O)[O-],mutagenic
2784-86-3,CC(=O)Nc1ccc2c(Cc3ccccc23)c1O,non-mutagenic
50834-39-4,CSCCC(NC(=O)COc1ccc(Cl)cc1Cl)C(=O)O,non-mutagenic
111753-73-2,COc1ccc(cc1)C(=C(CCC(=O)O)C#N)c2ccc(OC)cc2,non-mutagenic
27602-80-8,COc1ccc(CC2CO2)cc1OC,mutagenic
117760-95-9,[O-][N+](=O)c1ccccc1SS\C(=C(/Cl)\C(=C(Cl)Cl)Cl)\Cl,mutagenic
173428-76-7,CC(=O)c1ccc2N=C3N(Cc2c1)C(=O)c4ccccc34,mutagenic
NOCAS_M528,O=C(C1CCCCC1)N2C[C@H]3N(CCc4ccccc34)C(=O)C2,non-mutagenic
96563-10-9,CC1c2cc(F)ccc2c3ccc(F)cc13,mutagenic
1892-54-2,Nc1ccc2ccc3ccccc3c2c1,mutagenic
139259-95-3,CC(=O)ON(OCc1ccc(cc1)c2ccccc2)C(=O)c3ccccc3,mutagenic
1174-72-7,O(c1ccccc1)[Si](Oc2ccccc2)(Oc3ccccc3)Oc4ccccc4,non-mutagenic
187585-43-9,COc1ccc(cc1[N+](=O)[O-])C2=C(C(=O)c3ccccc3O2)[N+](=O)[O-],mutagenic
1912-31-8,CCCOS(=O)(=O)C,mutagenic
603-83-8,Cc1c(N)cccc1[N+](=O)[O-],mutagenic
580-17-6,Nc1cnc2ccccc2c1,mutagenic
58-85-5,OC(=O)CCCCC1SCC2NC(=O)NC12,non-mutagenic
614-45-9,CC(C)(C)OOC(=O)c1ccccc1,mutagenic
34798-80-6,CC(=O)C1(CCNCC1)c2ccccc2,non-mutagenic
38579-27-0,NCCCCC(N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCCN)C(=O)O,non-mutagenic
87-90-1,ClN1C(=O)N(Cl)C(=O)N(Cl)C1=O,non-mutagenic
122367-97-9,CC1CC2C(Cc3cn(CC4CC4)c5cc(Br)cc2c35)N(C)C1,non-mutagenic
14692-41-2,Cn1cnc2c3cccnc3ccc12,mutagenic
126370-96-5,Clc1ccc(CN2C3C2c4ccccc4c5ccccc35)cc1,mutagenic
51787-75-8,Nc1cc(ccc1c2ccc(cc2)[N+](=O)[O-])[N+](=O)[O-],mutagenic
74-85-1,C=C,non-mutagenic
130-17-6,Cc1ccc2nc(sc2c1S(=O)(=O)O)c3ccc(N)cc3,mutagenic
NOCAS_M137,OCN1[C@H](O)[C@@H](O)N(CO)C1=O,mutagenic
97851-14-4,Oc1ccc(cc1[N+](=O)[O-])c2cccc(c2)[N+](=O)[O-],mutagenic
102000-59-9,Nc1cccc(N)c1C(=O)O,mutagenic
113058-38-1,Oc1ccc2c3ccccc3c4cc5ccccc5cc4c2c1,mutagenic
106-38-7,Cc1ccc(Br)cc1,non-mutagenic
3375-84-6,CC(O)CN1CC(C)OC1=O,non-mutagenic
8047-99-2,CCNS(=O)(=O)c1ccccc1C,mutagenic
85-84-7,Nc1ccc2ccccc2c1N=Nc3ccccc3,non-mutagenic
612-57-7,Clc1ccc2ncccc2c1,mutagenic
59901-90-5,CC(=O)O[C@H]([C@@H]1CO1)c2ccc3OCOc3c2,mutagenic
141-32-2,CCCCOC(=O)C=C,non-mutagenic
2921-88-2,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,non-mutagenic
2107-76-8,CC1=CC(=O)Oc2cc(O)cc(O)c12,non-mutagenic
117-02-2,Cc1c(O)cc2C(=O)c3ccccc3C(=O)c2c1O,mutagenic
122365-36-0,Nc1c2ncn(c2nc[n+]1[O-])C(c3ccccc3)(c4ccccc4)c5ccccc5,mutagenic
1672-88-4,[O-][N+](=O)c1oc(\C=C\C=N\N2CC(=O)NC2=O)cc1,mutagenic
21229-99-2,ONc1ccc(Sc2ccccc2)cc1,mutagenic
294-93-9,C1COCCOCCOCCO1,non-mutagenic
2417-77-8,BrCc1c2ccccc2cc3ccccc13,mutagenic
42397-65-9,[O-][N+](=O)c1ccc2ccc3ccc(c4ccc1c2c34)[N+](=O)[O-],mutagenic
3845-76-9,CN(C)CCCNC(=O)C=C,non-mutagenic
23043-60-9,Nc1cccc2nc3ccccc3c(N)c12,mutagenic
101043-65-6,[O-][N+](=O)c1ccc2ccc3c(ccc4ccc1c2c34)N=O,mutagenic
100-01-6,Nc1ccc(cc1)[N+](=O)[O-],mutagenic
4531-49-1,COc1ccccc1NC(=O)C(N=Nc2ccc(cc2Cl)c3ccc(N=NC(C(=O)C)C(=O)Nc4ccccc4OC)c(Cl)c3)C(=O)C,non-mutagenic
541-73-1,Clc1cccc(Cl)c1,non-mutagenic
18868-66-1,CCc1c2ccccc2cc3ccc4ccccc4c13,non-mutagenic
60687-93-6,CC(=O)NCCc1ccc(O)c(c1)c2c(O)c(O)c3C(=O)c4cc(O)c(C(=O)O)c(C(=O)O)c4C(=O)c3c2O,non-mutagenic
2373-98-0,Nc1ccc(cc1O)c2ccc(N)c(O)c2,mutagenic
33301-41-6,CS(=O)(=O)OC1CN(C1)C(c2ccccc2)c3ccccc3,mutagenic
60-23-1,NCCS,non-mutagenic
35077-51-1,CN(C(=O)C)c1ccc(cc1)N=Nc2ccc(cc2)N(C)C(=O)C,non-mutagenic
299-11-6,C[n+]1c2ccccc2nc3ccccc13,mutagenic
5275-46-7,CC(C)(N=O)[N+](=O)[O-],mutagenic
111-49-9,C1CCCNCC1,non-mutagenic
591-17-3,Cc1cccc(Br)c1,non-mutagenic
120-32-1,Oc1ccc(Cl)cc1Cc2ccccc2,non-mutagenic
104-94-9,COc1ccc(N)cc1,mutagenic
NOCAS_M122,CCOP(=O)(OCC)[C@@H](C)NC(=O)N(CCCl)N=O,mutagenic
3062-57-5,[O-][N+](=O)c1ccc2[nH]c3c(cccc3c2c1)[N+](=O)[O-],mutagenic
NOCAS_M440,C[C@@H](O)C(=O)O,non-mutagenic
139953-77-8,OC(=O)c1ccc(\C=N\n2nnc3c4ccccc4nc3c2O)cc1,mutagenic
95-19-2,CCCCCCCCCCCCCCCCCC1=NCCN1CCO,non-mutagenic
2243-47-2,Nc1cccc(c1)c2ccccc2,mutagenic
495-18-1,ONC(=O)c1ccccc1,mutagenic
140-31-8,NCCN1CCNCC1,non-mutagenic
1204-68-8,Cc1ccc(cc1)N(CCCl)CCCl,non-mutagenic
132172-58-8,OC1C=Cc2c(C1O)c3ccccc3c4cc5ccccc5cc24,mutagenic
146724-32-5,COC(=O)c1cc2ccc3cccnc3c2[nH]1,non-mutagenic
120812-46-6,[O-][N+](=O)c1ccc2ccc3cccc4c5CCCCc5c1c2c34,mutagenic
608-93-5,Clc1cc(Cl)c(Cl)c(Cl)c1Cl,non-mutagenic
965-52-6,Oc1ccc(cc1)C(=O)N\N=C\c2oc(cc2)[N+](=O)[O-],mutagenic
138805-32-0,CC(=O)Nc1ccc(C)c(c1)N=[N+]([O-])c2cc(NC(=O)C)ccc2C,non-mutagenic
315-22-0,C[C@H]1C(=O)O[C@H]2CCN3CC=C(COC(=O)[C@](C)(O)[C@]1(C)O)[C@H]23,non-mutagenic
135673-14-2,CC(=O)Nc1ccc(Oc2ccc(cc2)N=O)cc1,mutagenic
302-70-5,C[N+]([O-])(CCCl)CCCl,mutagenic
136-85-6,Cc1ccc2[nH]nnc2c1,non-mutagenic
185376-54-9,Cc1c(NO)cc(NO)cc1[N+](=O)[O-],mutagenic
143603-81-0,CCOC(=O)c1[nH]c2ccccc2c1\N=C\c3ccc(C)cc3,non-mutagenic
71382-49-5,N1C2C1c3cc4c(ccc5ccccc45)cc3c6ccccc26,mutagenic
19190-80-8,COC(=O)C1OC1c2ccccc2,mutagenic
98-94-2,CN(C)C1CCCCC1,non-mutagenic
42308-20-3,CC(Br)C(=O)Nc1ccccc1,mutagenic
96687-77-3,OC(=O)C1CSC(N1C(=O)CCSSCCC(=O)N2C(CSC2c3ccccc3O)C(=O)O)c4ccccc4O,non-mutagenic
NOCAS_M314,CN1C[C@@H](C=C2[C@@H]1Cc3c[nH]c4cccc2c34)C(=O)N[C@@]5(C)O[C@]6(O)[C@H]7CCCN7C(=O)[C@@H](Cc8ccccc8)N6C5=O,non-mutagenic
607-57-8,[O-][N+](=O)c1ccc2c(Cc3ccccc23)c1,mutagenic
34834-67-8,CN1C(CC(O)C1=O)c2cccnc2,non-mutagenic
19337-19-0,CC(=O)Nc1ccc(cc1)C(=O)\C=C\c2ccccc2,non-mutagenic
892-21-7,[O-][N+](=O)c1ccc2c3ccccc3c4cccc1c24,mutagenic
111-84-2,CCCCCCCCC,non-mutagenic
128531-59-9,CCN(CC)C(=S)SSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O,non-mutagenic
603-50-9,CC(=O)Oc1ccc(cc1)C(c2ccc(OC(=O)C)cc2)c3ccccn3,non-mutagenic
5850-89-5,Cc1ccc(N=Nc2c(O)ccc3ccccc23)c(c1)S(=O)(=O)O,non-mutagenic
104499-47-0,CNCCN(Cc1ccc(OC)cc1)c2ccccn2,non-mutagenic
139953-95-0,CCCO\C=C\C=C\C=C\C=C\C=C\CC,mutagenic
13551-87-6,COC[C@H](O)Cn1ccnc1[N+](=O)[O-],mutagenic
3648-20-2,CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,non-mutagenic
89300-15-2,CC\C=C\C=C\C=C\C=C\C=C\OCC(O)CO,mutagenic
5166-35-8,CC(Cl)C(=C)C,mutagenic
523-61-5,COc1c(C(=O)O)c(O)nc2ccccc12,non-mutagenic
60-13-9,CC(N)Cc1ccccc1,non-mutagenic
108-30-5,O=C1CCC(=O)O1,non-mutagenic
495-48-7,[O-][N+](=Nc1ccccc1)c2ccccc2,mutagenic
69245-38-1,CC[C@@]1(O)C[C@H](O[C@H]2C[C@@H]([C@H](O[C@H]3C[C@H](O)[C@H](O[C@@H]4O[C@@H](C)C(=CC4=N)O)[C@H](C)O3)[C@H](C)O2)N(C)C)c5c(O)c6C(=O)c7c(O)ccc(O)c7C(=O)c6cc5[C@H]1C(=O)OC,mutagenic
97461-41-1,CC(C)(C)CNC(=O)\C=C\c1oc(cc1)[N+](=O)[O-],mutagenic
90-12-0,Cc1cccc2ccccc12,non-mutagenic
3411-58-3,CCOC(=O)C(N)CS,mutagenic
53737-95-4,O1C=C[C@H]2[C@@H]1Oc3ccccc23,mutagenic
50-29-3,Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,non-mutagenic
53478-38-9,CS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc4ccccc24)cc1,mutagenic
62-56-6,NC(=S)N,non-mutagenic
95-83-0,Nc1ccc(Cl)cc1N,mutagenic
77784-22-6,COc1ccc2c(cc3N(C)CCc4cc5OCOc5c2c34)c1OC,mutagenic
23077-88-5,OCCOc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(OCCO)c(OCCO)c3)O,non-mutagenic
10125-76-5,O=Nc1ccc(cc1)c2ccccc2,mutagenic
102-70-5,C=CCN(CC=C)CC=C,non-mutagenic
79-36-7,ClC(Cl)C(=O)Cl,mutagenic
3722-54-1,COc1ccc2Oc3cc(OC)cc(OC)c3C(=O)c2c1,mutagenic
1122-62-9,CC(=O)c1ccccn1,non-mutagenic
139259-98-6,CC(=O)ON(OCc1ccc(cc1)[N+](=O)[O-])C(=O)c2ccccc2,mutagenic
8062-14-4,Nc1cc(N)c(cc1N=Nc2ccc(cc2)S(=O)(=O)N)N=Nc3ccc(cc3)S(=O)(=O)N,mutagenic
84506-41-2,COC(=O)C(C)CN=N#N,mutagenic
66842-41-9,C1O[C@@H]1c2cc3c4ccccc4ccc3c5ccccc25,mutagenic
100-75-4,O=NN1CCCCC1,mutagenic
83473-93-2,CSCCC(=O)N1C(CSC1c2ccccc2O)C(=O)O,non-mutagenic
101688-02-2,[O-][N+](=O)c1oc2ccc3cc(ccc3c2c1)N(CCCl)CCCl,mutagenic
138331-98-3,OC1OC(CN=N#N)C(O)C(O)C1O,mutagenic
26675-46-7,FC(F)OC(Cl)C(F)(F)F,non-mutagenic
121-57-3,Nc1ccc(cc1)S(=O)(=O)O,non-mutagenic
155164-60-6,ClC1=C(Cl)C(=O)N(N=C1)S(=O)(=O)c2ccc(Cl)cc2,non-mutagenic
104-40-5,CCCCCCCCCc1ccc(O)cc1,non-mutagenic
37597-20-9,COc1cc2CCN(Cc2cc1OC)N=O,mutagenic
6379-69-7,C\C=C\C(=O)OC1CC2OC3C=C(C)C(=O)CC3(C)C1(C)C24CO4,non-mutagenic
52101-49-2,CC(=O)c1oc(c(c2ccccc2)c1c3ccccc3)[N+](=O)[O-],mutagenic
599-07-5,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(C5CCC34C)C(=O)O)C2C1)C(=O)O,non-mutagenic
491-64-5,COc1ccc2Oc3cc(O)cc(O)c3C(=O)c2c1,mutagenic
130-80-3,CCC(=O)Oc1ccc(cc1)\C(=C(/CC)\c2ccc(OC(=O)CC)cc2)\CC,non-mutagenic
710-25-8,NC(=O)\C=C\c1oc(cc1)[N+](=O)[O-],mutagenic
124858-35-1,CC1CCc2c(N3CCC(O)CC3)c(F)cc4C(=O)C(=CN1c24)C(=O)O,non-mutagenic
